ano,mês,dia,hora,Rn,Gmedio,T_z1,UR_z1
2009,4,96,1330,735,1.17925,30.57,67075
2009,4,96,1400,265.3,1.63575,30.12,69.34
2009,4,96,1430,501.25,1.69125,30795,66.34
2009,4,96,1500,218.4,1.71675,31.17,65.79
2009,4,96,1530,257.85,1601,30.63,67855
2009,4,96,1600,282.65,1.59825,29515,73.95
2009,4,96,1630,86.7,1.63,28605,77.6
2009,4,96,1700,33.48,1.62725,28.03,80.45
2009,4,96,1730,-4.85,1.56,27545,83.2
2009,4,96,1800,-32025,1.53725,27.26,85.55
2009,4,97,600,-30755,1.8555,25925,95.05
2009,4,97,630,-7569,1.8555,26.1,95.1
2009,4,97,700,19945,1.85425,26305,94.75
2009,4,97,730,73805,1.76025,26.45,91.45
2009,4,97,800,156.75,1.74075,27125,85.55
2009,4,97,830,230.7,1.63625,27.53,80.5
2009,4,97,900,380.15,1.58625,28.06,78.15
2009,4,97,930,413.7,1.5395,28815,76.05
2009,4,97,1000,516.25,1.55525,28.93,74.45
2009,4,97,1030,559.3,1.61375,29.29,71.85
2009,4,97,1100,606.85,1.68225,29.89,68.89
2009,4,97,1130,636.25,1.77225,30365,64.72
2009,4,97,1200,657.25,1899,30695,65.18
2009,4,97,1230,626.7,2.10175,31,62.85
2009,4,97,1300,696.9,2.45825,31.61,61.31
2009,4,97,1330,314.85,2.9205,31.17,63215
2009,4,97,1400,163.2,2.93725,30695,68155
2009,4,97,1430,157.4,2.91925,28.63,79.2
2009,4,97,1500,144.5,2899,28.13,78.25
2009,4,97,1530,120.55,2.9415,28.27,78.2
2009,4,97,1600,100.15,2944,28.12,79.55
2009,4,97,1630,80.6,2.94275,28145,79.95
2009,4,97,1700,46.8,2.86375,28.02,80.6
2009,4,97,1730,3.5175,2834,27575,83.65
2009,4,97,1800,-27.85,2.8305,27.33,83.35
2009,4,98,30,-25.36,2123,24215,90.6
2009,4,98,100,-40895,2155,23235,86.8
2009,4,98,130,-22.72,2.07375,22.36,90.45
2009,4,98,200,-23.83,2.0735,22.61,91.05
2009,4,98,230,-17645,2041,22.94,92.55
2009,4,98,300,-20105,1.96575,23.3,93
2009,4,98,330,-24025,1965,23.47,91.95
2009,4,98,400,-20.42,1.87325,23.61,93.5
2009,4,98,430,-24035,1.7595,23835,92.1
2009,4,98,500,-20.24,1.6035,23855,91.85
2009,4,98,530,-19.46,1.4735,23855,92.75
2009,4,98,600,-16.13,1.31725,23.88,92.9
2009,4,98,630,-15175,1.15425,23925,93.45
2009,4,98,700,2.7745,994,24.02,93.15
2009,4,98,730,40.19,0.9285,24.16,92.5
2009,4,98,800,90.3,0.8265,24575,91.25
2009,4,98,830,127.35,791,25.04,88.65
2009,4,98,900,169.45,0.6225,25725,86.55
2009,4,98,930,236.75,705,26.09,83.95
2009,4,98,1000,419.7,0.72125,26615,80.85
2009,4,98,1030,638.6,774,27415,76.95
2009,4,98,1100,606.05,0.80025,27935,75
2009,4,98,1130,591.45,0.9095,28.24,73.4
2009,4,98,1200,614.2,1.0635,28565,72.5
2009,4,98,1230,676.75,1.2105,29195,71
2009,4,98,1300,658.05,1.53275,29.33,68715
2009,4,98,1330,545.6,1.94225,29115,71.15
2009,4,98,1400,606.75,2.17975,29895,69285
2009,4,98,1430,440,2.3,30425,68.51
2009,4,98,1500,354.8,2.21275,30.45,68635
2009,4,98,1530,280.55,2.18525,30.03,68755
2009,4,98,1600,324.35,2.14775,30.2,66775
2009,4,98,1630,207.95,2.16975,30.09,68.99
2009,4,98,1700,90.65,2.18,29.62,71.55
2009,4,98,1730,39.63,2.18,29.41,74.15
2009,4,98,1800,-23.67,2.1805,28605,77.85
2009,4,99,600,-47185,2.4735,25195,94.55
2009,4,99,630,-33.43,2363,25,94.75
2009,4,99,700,13.8315,2.23425,25005,94.65
2009,4,99,730,92.35,2.10625,25475,93.15
2009,4,99,800,148.55,1.97725,26.26,89.5
2009,4,99,830,132.75,1.8835,26285,87.2
2009,4,99,900,191.25,1.78525,26875,84.05
2009,4,99,930,265.75,1.77975,27125,79.55
2009,4,99,1000,322.55,1.7795,27725,72345
2009,4,99,1030,311.35,1.7715,28.04,68.24
2009,4,99,1100,325.65,1.76,28135,69.95
2009,4,99,1130,389.9,1.8345,28155,71.3
2009,4,99,1200,442.25,1.8585,28.63,69405
2009,4,99,1230,516.2,1.9575,29265,64.96
2009,4,99,1300,428.85,2.13475,29.56,64.67
2009,4,99,1330,317.2,2324,29.48,64.98
2009,4,99,1400,622.1,2.38975,29.69,65955
2009,4,99,1430,425.35,2.6655,29775,65695
2009,4,99,1500,275.8,2553,29.66,65795
2009,4,99,1530,315.5,2.47825,30285,62.19
2009,4,99,1600,251.5,2.43675,30.3,62565
2009,4,99,1630,197.1,2.37475,30765,57865
2009,4,99,1700,94.35,2.39575,30.41,59.47
2009,4,99,1730,11.4455,2.3565,29.9,62.87
2009,4,99,1800,-42.19,2.33425,28.98,67815
2009,4,99,1830,-52165,2.29325,28545,68.72
2009,4,100,600,-40.29,1.62125,24.73,92.65
2009,4,100,630,-32615,1.5305,24.85,92.95
2009,4,100,700,10.4185,1.4805,25665,90.25
2009,4,100,730,42012,1.4505,26.5,86.45
2009,4,100,800,171.55,1.34,27.24,81.85
2009,4,100,830,273.35,1.29,27.95,76.85
2009,4,100,900,352,1.2715,28245,73.55
2009,4,100,930,421.9,1294,28875,71.65
2009,4,100,1000,490.45,1365,29475,68135
2009,4,100,1030,548.1,1.40025,30145,65.34
2009,4,100,1100,609,1.50375,30605,63385
2009,4,100,1130,535.45,1654,30.87,63.5
2009,4,100,1200,344.1,1.81025,30905,62765
2009,4,100,1230,543.5,1.96175,31.43,61395
2009,4,100,1300,363.9,2143,30925,65165
2009,4,100,1330,432.35,2.39275,30215,68.63
2009,4,100,1400,439.85,2.6645,30535,64795
2009,4,100,1430,456.2,2.73325,30.96,64295
2009,4,100,1500,388.15,2783,31.03,62655
2009,4,100,1530,388.55,2.82525,31.38,62.09
2009,4,100,1600,261.05,2.8395,31175,62515
2009,4,100,1630,49925,2.87375,27535,70.74
2009,4,100,1700,-22485,2.7395,24.73,78.1
2009,4,100,1730,2.1285,2.63325,24095,81.55
2009,4,100,1800,-32175,2.5995,25.55,69.32
2009,4,100,1830,-48.05,2.60675,27.04,56.9
2009,4,101,600,-37575,1.7455,24.49,92.05
2009,4,101,630,-31865,1.6555,24.56,91.5
2009,4,101,700,-4404,1.4705,24875,89.6
2009,4,101,730,12.7115,1368,25475,86.6
2009,4,101,800,118.85,1.28575,25.89,83.9
2009,4,101,830,211.5,1.16025,26.9,80.55
2009,4,101,900,297.8,1.1685,27.42,77.35
2009,4,101,930,386.95,1.24,28365,72.35
2009,4,101,1000,432.85,1246,29.2,67845
2009,4,101,1030,501.95,1.28925,29455,66.74
2009,4,101,1100,543.25,1.3395,30185,64.18
2009,4,101,1130,549.15,1.4175,30.44,61815
2009,4,101,1200,591.05,1.5525,31.04,60045
2009,4,101,1230,612.6,1724,31.49,56.59
2009,4,101,1300,589.75,1.9995,31455,56065
2009,4,101,1330,583.9,2348,31575,51.63
2009,4,101,1400,561.05,2678,31695,50.32
2009,4,101,1430,510.55,2.86225,31.81,50.09
2009,4,101,1500,452.8,2.8325,32225,48.77
2009,4,101,1530,390.6,2.87425,32.41,48.42
2009,4,101,1600,316.05,2.98375,32815,48445
2009,4,101,1630,190.45,3.06425,33.31,48.64
2009,4,101,1700,79455,3.15825,31.71,55.02
2009,4,101,1730,-7005,3255,30805,59.04
2009,4,101,1800,-46595,3275,30205,60.84
2009,4,102,600,-52.14,2.31825,23775,91
2009,4,102,630,-44.67,2.12225,23.62,87.95
2009,4,102,700,-25305,1974,23.67,85.95
2009,4,102,730,6735,1.82275,24375,83.55
2009,4,102,800,108.15,1.68825,26.39,78.35
2009,4,102,830,196.9,1.56725,27.43,76.3
2009,4,102,900,316.45,1482,28335,72.15
2009,4,102,930,382.35,1.4775,28885,67.05
2009,4,102,1000,396.2,1454,28985,66425
2009,4,102,1030,482.8,1.4325,29305,62875
2009,4,102,1100,523.55,1.4805,29.6,60.91
2009,4,102,1130,558.25,1.57075,30.49,56215
2009,4,102,1200,576.3,1.58225,30.86,53655
2009,4,102,1230,599.65,1.69425,31155,53.93
2009,4,102,1300,616,1879,31.66,52235
2009,4,102,1330,549.75,2.13575,31765,49.82
2009,4,102,1400,527.15,2.35325,32.08,48185
2009,4,102,1430,483.9,2.4475,31955,48235
2009,4,102,1500,442.85,2.42,32235,47455
2009,4,102,1530,367.95,2493,32.33,48.06
2009,4,102,1600,244.3,2.5525,32445,47885
2009,4,102,1630,168.5,2.60175,30995,59.34
2009,4,102,1700,76.73,2.68725,30295,63.86
2009,4,102,1730,5.4,2.72375,29655,68015
2009,4,102,1800,-44.16,2725,28925,70305
2009,4,103,600,-36.74,2.75,25065,89.45
2009,4,103,630,-27.27,2.6125,25045,90.3
2009,4,103,700,-5.8525,2.4615,25.17,89.65
2009,4,103,730,25.93,2273,25.45,88.35
2009,4,103,800,89.65,2.17725,25965,85.75
2009,4,103,830,220.65,2.0775,26815,80.75
2009,4,103,900,299.95,1.99575,27.8,76.7
2009,4,103,930,417.7,1.91525,28.19,75.45
2009,4,103,1000,428.65,1.91725,28765,72.6
2009,4,103,1030,505.45,1.9535,29385,69825
2009,4,103,1100,619.55,1936,29815,68.49
2009,4,103,1130,578.95,2.02875,29945,68005
2009,4,103,1200,596.7,2.13225,30285,67.1
2009,4,103,1230,444.1,2.2855,30525,65.51
2009,4,103,1300,680.6,2.4615,31.28,61.72
2009,4,103,1330,686.7,2.6635,31405,60.41
2009,4,103,1400,608.55,2.90525,31305,61535
2009,4,103,1430,628,3.10225,31.81,59.11
2009,4,103,1500,374.65,3.15275,32185,57.51
2009,4,103,1530,387.1,3231,31485,59735
2009,4,103,1600,35275,3.27625,27775,69995
2009,4,103,1630,39345,3.27175,26.9,76.1
2009,4,103,1700,27.09,3266,26625,81.8
2009,4,103,1730,-0.0175000000000001,3.19,26035,84.4
2009,4,103,1800,-24035,3.16475,25.81,85.2
2009,4,104,100,-27.58,2.99425,25555,94.6
2009,4,104,200,-31555,3.0555,25805,93.9
2009,4,104,430,-29.94,2.62525,24.8,94
2009,4,104,500,-36.38,2.48,25,94.9
2009,4,104,530,-39.44,2.4145,25255,93.85
2009,4,104,600,-36.21,2307,25205,93.55
2009,4,104,630,-33675,2.22875,25025,94.6
2009,4,104,700,-6063,2.12175,25.29,94.5
2009,4,104,730,44.76,1989,25535,93.95
2009,4,104,800,118.7,1.9365,26965,85.95
2009,4,104,830,164.95,1.8495,27855,78.35
2009,4,104,900,271.8,1.7275,27995,77.2
2009,4,104,930,447.7,1.68675,29.06,71.8
2009,4,104,1000,412.25,1.62325,28655,71.7
2009,4,104,1030,446.85,1.61275,28575,72.2
2009,4,104,1100,555.7,1.6935,29175,70.34
2009,4,104,1130,437.8,1.7335,29335,69.88
2009,4,104,1200,600.25,1.8175,29.53,68305
2009,4,104,1230,524.85,2.00675,30.02,65.9
2009,4,104,1300,514.55,2.2265,30765,64.36
2009,4,104,1330,263,2.45975,30485,64.25
2009,4,104,1400,249.05,2.5075,30385,63785
2009,4,104,1430,108855,2.60125,28.71,70575
2009,4,104,1500,99.5,2.61625,25.96,78.6
2009,4,104,1530,50715,2633,25.72,80.95
2009,4,104,1600,-3.93,2.62725,25.07,86.5
2009,4,104,1630,3562,2.6175,24995,90.4
2009,4,104,1700,-15355,2.59225,25045,90.45
2009,4,104,1730,-26465,2484,25.21,89.5
2009,4,104,1800,-22.36,2.36475,25305,90.8
2009,4,104,1900,-30.3,2.1535,25.45,89.35
2009,4,104,1930,-31.88,2.03375,24675,90.6
2009,4,104,2000,-20.81,1941,24.65,91.15
2009,4,104,2030,-20.94,1.9105,24.44,92.7
2009,4,104,2100,-25.03,1.87975,24.09,91.95
2009,4,104,2130,-20.13,1.89425,23.72,92.7
2009,4,104,2200,-20.85,1966,23155,91.75
2009,4,104,2230,-17.36,2034,23045,93.15
2009,4,104,2300,-17.94,2.0915,23.09,93.9
2009,4,104,2330,-15.56,2.18275,23.46,94.3
2009,4,105,0,-16145,2.1875,23.68,94.35
2009,4,105,30,-18.04,2275,23.62,94.25
2009,4,105,100,-21405,2265,23.39,92.3
2009,4,105,130,-20485,2.1785,23.26,93.35
2009,4,105,200,-25.39,2.05525,23.33,91.7
2009,4,105,230,-23.77,1.9345,23.39,91.85
2009,4,105,300,-27.51,1.81475,23165,92.5
2009,4,105,600,-32.05,0.93125,22665,94.9
2009,4,105,630,-21705,774,22.49,94.85
2009,4,105,700,21.9145,0.6355,22705,94.3
2009,4,105,730,46235,515,22.82,89.95
2009,4,105,800,40705,0.28,19635,82.85
2009,4,105,830,18.16,0.18575,24.14,87.05
2009,4,105,900,242.7,0.0965,25.07,83.55
2009,4,105,1000,266.6,67,27,75.2
2009,4,105,1030,313.35,0.0730000000000001,26875,75.45
2009,4,105,1100,588.3,147,27705,73.6
2009,4,105,1130,595.1,0.18425,28.42,70.13
2009,4,105,1200,574,0.37375,28.86,68965
2009,4,105,1230,631.35,0.65925,29.5,65885
2009,4,105,1300,592.75,921,29765,63805
2009,4,105,1330,565.25,1.16525,30155,63.39
2009,4,105,1400,321.55,1.40725,30.34,63.93
2009,4,105,1430,170.7,1373,29.86,67.07
2009,4,105,1500,394.55,1336,30025,65715
2009,4,105,1530,285.95,1.3085,30145,63.9
2009,4,105,1600,217.5,1.24275,29795,65.2
2009,4,105,1630,218.25,1.22225,30315,62665
2009,4,105,1700,114.35,1.16475,30.25,63.74
2009,4,105,1730,27.04,1.0515,29855,67965
2009,4,105,1800,-34775,0.9085,28.83,72.05
2009,4,105,1830,-42255,0.75475,28095,76.35
2009,4,106,500,-41325,0.51425,24975,95.15
2009,4,106,530,-41875,0.3195,24.74,95.25
2009,4,106,600,-42425,165,24.7,95.2
2009,4,106,630,-26305,-0.0735,24.89,95.3
2009,4,106,700,12.11,-0.25925,25.47,95.1
2009,4,106,730,58.66,-381,26215,93.15
2009,4,106,800,132.2,-0.43,27.28,87.4
2009,4,106,830,187.95,-0.47675,28.14,78.85
2009,4,106,900,312.1,-0.37975,28405,74.8
2009,4,106,930,408.45,-253,29115,70.13
2009,4,106,1000,473.7,-114,29.56,65.89
2009,4,106,1030,525.15,0.07625,29765,63665
2009,4,106,1100,564.5,0.3345,30.23,61695
2009,4,106,1130,560.15,629,30.45,59.26
2009,4,106,1200,594.65,0.9405,30865,57.82
2009,4,106,1230,614.05,1.27775,31235,54965
2009,4,106,1300,606.75,1577,31325,53.84
2009,4,106,1330,586.9,1.95,31.57,55.21
2009,4,106,1400,496.55,2.2685,31305,56.29
2009,4,106,1430,540.45,2372,31595,54735
2009,4,106,1500,403.65,2.20475,31535,55445
2009,4,106,1530,380.9,2.1535,31.46,56.61
2009,4,106,1600,288.7,2.05225,31245,55385
2009,4,106,1630,198.85,1992,31.22,56645
2009,4,106,1700,99.65,1.9115,30925,59.29
2009,4,106,1730,15.3015,1.81875,30.29,61835
2009,4,106,1800,-42375,1.74625,29.28,66.39
2009,4,106,1830,-47765,1.74875,29.23,65.71
2009,4,107,600,-46225,0.33575,23285,88.2
2009,4,107,630,-47.46,0.16125,23215,86.9
2009,4,107,700,-21.65,0.0784999999999999,23.58,84.55
2009,4,107,730,37.2,114,24255,81.35
2009,4,107,800,115.3,0.16775,25165,77.65
2009,4,107,830,209.4,193,26145,73.75
2009,4,107,900,293,0.35175,27225,69.13
2009,4,107,930,379.15,0.5545,27.98,65665
2009,4,107,1000,448.75,0.7715,28485,63385
2009,4,107,1030,529.85,0.9785,29165,61.34
2009,4,107,1100,546.75,1.17,29.52,59.79
2009,4,107,1130,556.75,1417,29.77,58.24
2009,4,107,1200,581,1.58425,30025,57.62
2009,4,107,1230,608,1.84125,30435,57895
2009,4,107,1300,627.65,1.9875,30.73,58.93
2009,4,107,1330,635.85,2.12925,30895,58.34
2009,4,107,1400,587.5,2.39975,31.23,57225
2009,4,107,1430,543,2353,32055,55185
2009,4,107,1500,479.6,2.06425,32.18,51525
2009,4,107,1530,394.75,1.91475,31.96,53.19
2009,4,107,1600,298.15,1795,31.83,54615
2009,4,107,1630,195.15,1783,31555,54.15
2009,4,107,1700,94835,1804,31.1,58285
2009,4,107,1730,7.42,1.8255,30255,63525
2009,4,107,1800,-46.2,1.8835,29.26,68.3
2009,4,108,600,-49475,0.0847500000000001,23905,88.15
2009,4,108,630,-56.03,0.11125,24.23,86.6
2009,4,108,700,-25.24,0.2075,25.22,84.8
2009,4,108,730,44.99,0.21575,26.06,81.6
2009,4,108,800,125.8,369,26925,78.7
2009,4,108,830,221.55,0.56225,27755,75
2009,4,108,900,323.3,0.76025,28.71,72.45
2009,4,108,930,406,954,29.2,70445
2009,4,108,1000,472.95,1.0955,29.4,69.06
2009,4,108,1030,532.7,1.29275,29.6,68.19
2009,4,108,1100,564.55,1.4905,30,67475
2009,4,108,1130,565.1,1.62825,30.2,66175
2009,4,108,1200,585.45,1773,30335,65725
2009,4,108,1230,606.05,1977,30585,64265
2009,4,108,1300,526.3,2.0675,31255,62.03
2009,4,108,1330,570.6,2.1135,31.75,59.95
2009,4,108,1400,587.8,2292,31.68,58255
2009,4,108,1430,536.3,2.1425,31.82,56.98
2009,4,108,1500,476,1.93275,31855,55.94
2009,4,108,1530,388.85,1846,32245,53.48
2009,4,108,1600,300.85,1.8375,32125,51.86
2009,4,108,1630,196.5,1813,31895,54.18
2009,4,108,1700,83235,1.8515,31845,55825
2009,4,108,1730,-18585,1.90875,30945,58955
2009,4,108,1800,-46055,2.0135,30.69,57.49
2009,4,109,300,-51185,1.18375,25765,92
2009,4,109,330,-50345,0.95575,25.72,92.75
2009,4,109,400,-49.75,0.8075,25.8,93.5
2009,4,109,430,-50.79,0.71575,25.89,90.2
2009,4,109,500,-51185,0.69,25595,92.1
2009,4,109,530,-54105,0.6685,25.56,93.45
2009,4,109,600,-53755,0.7735,25555,91.65
2009,4,109,630,-51.88,867,25405,89.65
2009,4,109,700,-19.8355,0.98075,25635,85.25
2009,4,109,730,-6.98,1.14975,26205,83
2009,4,109,800,95965,1.2885,26675,80.25
2009,4,109,830,217.55,1.4395,27355,77.4
2009,4,109,900,312.4,1.58575,28075,74.2
2009,4,109,930,394.5,1.76825,28815,71.85
2009,4,109,1000,473.7,1947,29155,69.98
2009,4,109,1030,537.6,2.04825,29785,64395
2009,4,109,1100,577.35,2.11325,30.25,65515
2009,4,109,1130,566.05,2.24725,30485,59.24
2009,4,109,1200,585.15,2.33125,30835,57615
2009,4,109,1230,593.65,2.43025,30715,59.07
2009,4,109,1300,608.85,2.49575,31045,58.96
2009,4,109,1330,617.6,2.56175,31.37,58.12
2009,4,109,1400,589.55,2.73,31595,55555
2009,4,109,1430,540.2,2.7035,31.92,53.04
2009,4,109,1500,474.35,2.49675,32165,52225
2009,4,109,1530,384.45,2.4465,32.01,52.55
2009,4,109,1600,293.75,2421,31.87,52.47
2009,4,109,1630,202.1,2.4885,32285,51605
2009,4,109,1700,94.5,2.57075,32.88,48785
2009,4,109,1730,-0.610000000000001,2723,32.41,51.7
2009,4,109,1800,-48.56,2.9215,30615,58.01
2009,4,110,600,-54215,1.0125,25.44,87.85
2009,4,110,630,-70.64,1.1835,25.84,84.3
2009,4,110,700,-22.9565,1.33575,26.02,89.3
2009,4,110,730,12.3945,1.50025,25745,91.35
2009,4,110,800,84.83,1.61175,26.42,89.2
2009,4,110,830,227.7,1767,28.1,80.3
2009,4,110,900,281.15,1.8875,28.94,76.3
2009,4,110,930,252.45,2,28.83,77.15
2009,4,110,1000,368.2,2.09675,28.99,75.9
2009,4,110,1030,401.35,2.21625,29495,71.4
2009,4,110,1100,549.75,2288,29725,68745
2009,4,110,1130,512.85,2.2905,30165,65705
2009,4,110,1200,594.45,2327,30.58,64015
2009,4,110,1230,595.3,2.45125,30.87,59605
2009,4,110,1300,616.55,2.50625,31085,50.84
2009,4,110,1330,620.05,2.5125,31255,50.67
2009,4,110,1400,576.25,2.65825,31495,48035
2009,4,110,1430,563.75,2.5885,32,49425
2009,4,110,1500,443.25,2.40125,32095,50995
2009,4,110,1530,394.45,2.24825,30.5,56.3
2009,4,110,1600,216.75,2.1965,29.94,59.38
2009,4,110,1630,128.2,2.27425,30.12,62.12
2009,4,110,1700,45.86,2.3535,29.94,63.86
2009,4,110,1730,-13541,2.50925,29045,70385
2009,4,110,1800,-48.2,2.66975,28.46,75.25
2009,4,111,230,-46585,1.34325,24655,91.25
2009,4,111,300,-47745,1.15575,24555,90.25
2009,4,111,330,-45235,1069,24.73,87.95
2009,4,111,530,-46475,0.93325,24.41,90.55
2009,4,111,600,-33.43,1.0045,24235,91.1
2009,4,111,630,-36.63,1.11,24.23,91.1
2009,4,111,700,-30675,1138,24.46,89.85
2009,4,111,730,30855,1.2455,25275,84.4
2009,4,111,800,157.3,1346,26375,79.35
2009,4,111,830,153.2,1.3975,27.17,73.75
2009,4,111,900,175.45,1.4215,27.38,72.55
2009,4,111,930,310.05,1.50525,28.08,72.3
2009,4,111,1000,443.25,1.50675,29.05,67235
2009,4,111,1030,457.8,1.53425,29375,58755
2009,4,111,1100,550.85,1.61425,29.76,53.62
2009,4,111,1130,503.5,1.62275,29865,54655
2009,4,111,1200,577.3,1.67825,30125,56405
2009,4,111,1230,638.05,1746,30495,54715
2009,4,111,1300,496,1.7645,30.59,49.24
2009,4,111,1330,602.85,1.7795,30.84,46.64
2009,4,111,1400,436.05,1883,30.7,45445
2009,4,111,1430,536.8,1809,30815,47275
2009,4,111,1500,468.85,1.7765,30.92,46.1
2009,4,111,1530,387.25,1.76325,31095,46975
2009,4,111,1600,227.25,1805,31.41,47135
2009,4,111,1630,76.96,1866,30295,48.65
2009,4,111,1700,18.82,1.9725,30095,46.75
2009,4,111,1730,-12.46,2.09375,29.87,50.84
2009,4,111,1800,-57.32,2.2045,28885,61.42
2009,4,112,130,-56.69,0.93825,24635,87.95
2009,4,112,200,-59765,0.66975,24625,87.9
2009,4,112,230,-55.92,0.56425,24555,87.2
2009,4,112,300,-53045,473,24565,87.4
2009,4,112,330,-55.46,0.3345,24415,90.85
2009,4,112,400,-57525,0.33025,24345,93.15
2009,4,112,430,-55.57,235,24.47,94.25
2009,4,112,500,-56.01,0.2365,24515,89.3
2009,4,112,530,-51.84,0.28625,24.76,81.15
2009,4,112,600,-54665,0.2625,24.47,84.75
2009,4,112,630,-49385,0.3485,24355,86.25
2009,4,112,700,-19938,0.39675,24935,88.15
2009,4,112,730,52875,0.42725,25845,84.65
2009,4,112,800,73.41,0.5035,26825,77.7
2009,4,112,830,194.35,0.6025,27.15,65515
2009,4,112,900,302.4,0.63225,27.68,55415
2009,4,112,930,315.8,709,27.94,50.38
2009,4,112,1000,468.9,0.71025,28.83,52.12
2009,4,112,1030,517.2,0.7005,29345,49.78
2009,4,112,1100,524.55,693,29715,45785
2009,4,112,1130,510.25,0.6815,30575,40.66
2009,4,112,1200,462.1,0.6905,30.43,44565
2009,4,112,1230,452.75,0.7145,30.37,42.24
2009,4,112,1300,517.3,688,30965,43555
2009,4,112,1330,612.6,0.6815,30815,43865
2009,4,112,1400,569.05,0.86725,31.18,41.11
2009,4,112,1430,515.5,0.86625,31245,43175
2009,4,112,1500,449.4,0.73225,31035,47.81
2009,4,112,1530,374.25,783,30.93,47585
2009,4,112,1600,284.5,815,30575,47025
2009,4,112,1630,142.3,0.89825,30.15,45.8
2009,4,112,1700,80775,0.99225,29925,51405
2009,4,112,1730,-21595,1075,29145,53555
2009,4,112,1800,-50635,1.2035,27.99,62.26
2009,4,113,200,-54.19,-13,25.86,85.9
2009,4,113,230,-53655,-0.19275,25.34,91.7
2009,4,113,300,-53.06,-0.28575,25355,92.9
2009,4,113,330,-55.27,-414,25.47,90.5
2009,4,113,400,-51375,-0.43,24.54,94.35
2009,4,113,430,-55655,-0.43575,24495,95.05
2009,4,113,500,-56965,-0.40425,24.52,95.1
2009,4,113,530,-54.97,-356,24285,95.15
2009,4,113,600,-41.72,-267,24.33,95.3
2009,4,113,630,-33.19,-0.25325,24.26,95.3
2009,4,113,700,-22.66,-0.1515,24.72,89.7
2009,4,113,730,42555,-88,25505,83.25
2009,4,113,800,57.23,3,25.91,76.2
2009,4,115,1000,478.65,-432,27905,68405
2009,4,115,1030,498.2,-0.3325,28375,66.41
2009,4,115,1100,552.45,-0.24475,28.96,64205
2009,4,115,1130,452,-0.14475,29.34,61805
2009,4,115,1200,503.3,-0.0365,29.81,62.18
2009,4,115,1230,507.95,0.04625,30175,59255
2009,4,115,1300,535.1,0.0985,30.53,56205
2009,4,115,1330,555.25,0.19825,30875,54985
2009,4,115,1400,529.8,0.32775,31.35,52.44
2009,4,115,1430,556.6,0.32325,31875,49005
2009,4,115,1500,387.25,0.26,31.37,52.49
2009,4,115,1530,413.4,0.27075,31185,55.33
2009,4,115,1600,284.6,0.27525,30.06,61.57
2009,4,115,1630,176.2,0.31875,29.29,63855
2009,4,115,1700,58545,0.35975,29.57,66015
2009,4,115,1730,-17.76,433,28825,68565
2009,4,115,1800,-44095,0.49075,28.26,71.75
2009,4,115,2330,-44.13,0.9275,25505,90.05
2009,4,116,0,-53155,0.82575,25.3,92.3
2009,4,116,30,-52.28,0.6675,25.09,93.7
2009,4,116,100,-48.39,0.48125,25.03,94.05
2009,4,116,130,-46.52,0.27375,24.99,92.95
2009,4,116,200,-47585,0.00874999999999998,25155,89.85
2009,4,116,230,-49365,-208,24.97,91.1
2009,4,116,300,-46.89,-0.37925,24915,92.3
2009,4,116,330,-46.54,-595,24.92,91.5
2009,4,116,400,-48145,-0.70275,24905,91.25
2009,4,116,430,-46.64,-0.81425,24.92,89.1
2009,4,116,500,-47.31,-856,24765,92.45
2009,4,116,530,-49.26,-0.94675,24615,94.2
2009,4,116,600,-31.99,-0.9235,24.52,95.05
2009,4,116,630,-5.3255,-0.88675,24475,95.55
2009,4,116,700,19.38,-0.84625,24395,95.8
2009,4,116,730,49.17,-0.72175,24.07,93.9
2009,4,116,800,74.56,-0.59575,25.36,84.85
2009,4,116,830,142005,-0.50175,25.78,79.95
2009,4,116,900,197.4,-0.39125,26285,76.85
2009,4,116,930,361.8,-0.2535,27385,71.85
2009,4,116,1000,416.45,-0.0995,26.75,66.12
2009,4,116,1030,499.95,0.0115,28.94,65415
2009,4,116,1100,507.85,0.14525,29505,60.99
2009,4,116,1130,507.15,0.26375,30.06,59825
2009,4,116,1200,493.2,0.36675,30.38,58.93
2009,4,116,1230,565.85,452,30.85,57.47
2009,4,116,1300,559.3,0.52775,31.03,55.1
2009,4,116,1330,488.45,0.63675,31285,52.24
2009,4,116,1400,433.65,0.77175,31095,53.96
2009,4,116,1430,422.15,744,31.35,52.82
2009,4,116,1500,437.35,0.67725,31545,52975
2009,4,116,1530,340.4,0.65375,31.55,52.4
2009,4,116,1600,256.7,0.69025,31295,54205
2009,4,116,1630,153.45,0.7075,31015,55915
2009,4,116,1700,67755,0.7075,30.48,59835
2009,4,116,1730,-7235,711,29965,63125
2009,4,116,1800,-50.93,829,29325,64135
2009,4,117,600,-52835,-697,23.61,89.7
2009,4,117,630,-50035,-0.7035,23585,91.25
2009,4,117,700,-31.29,-0.74325,24.47,89.1
2009,4,117,730,14345,-0.70075,25.77,81.35
2009,4,117,800,96.45,-0.5765,26315,77.8
2009,4,117,830,186.45,-0.49,26.3,77.45
2009,4,117,900,273.55,-0.3805,26835,74.45
2009,4,117,930,360.2,-0.24075,27.83,64.6
2009,4,117,1000,432.5,-0.0345,28.59,58.97
2009,4,117,1030,501.2,0.1745,29.42,55.46
2009,4,117,1100,508.6,363,29.94,53.74
2009,4,117,1130,516.3,0.5375,30.35,51265
