ano,mes,dia,temp,radiacao,umidade,chuva,vento
2013,7,22,16.4384027778,40.5694444444,84.1416666667,0,0.6861111111
2013,7,23,11.7961458333,49.0729166667,83.8975694444,0.0013888889,1.1239583333
2013,7,24,14.5898958333,183.8611111111,63.8729166667,0,0.4256944444
2013,7,25,16.7201736111,196.9270833333,50.8899305556,0,0.209375
2013,7,26,20.5296527778,195.0729166667,46.7354166667,0,0.0006944444
2013,7,27,25.2279513889,194.2465277778,53.1010416667,0,0.0006944444
2013,7,28,26.6956944444,199.4722222222,51.9954861111,0,0.0267361111
2013,7,29,25.9413541667,203.0694444444,46.7805555556,0,0.0114583333
2013,7,30,25.9123611111,203.6493055556,43.2805555556,0,0.0027777778
2013,7,31,26.352752809,282.4943820225,49.1662921348,0,0.158988764
2013,10,26,37.2238095238,-999,41.5523809524,0,1.2761904762
2013,10,29,36.36,-999,50.8,0,0
2013,10,31,32.7954545455,722.5454545455,57.2,0,0.6
2014,2,15,27.4083615819,204.4293785311,84.218079096,0.0994350282,0.4824858757
2014,2,16,26.4168055556,155.2152777778,90.8111111111,0.0784722222,0.2493055556
2014,2,17,26.1071180556,122.2604166667,92.8607638889,0.0520833333,0.3246527778
2014,2,18,26.1232638889,131.7430555556,90.0149305556,0.0104166667,0.5232638889
2014,2,19,25.5834027778,113.3611111111,92.4190972222,0.0138888889,0.3555555556
2014,2,20,25.5666666667,130.2118055556,89.48125,0.0375,0.5506944444
2014,2,21,26.7080902778,175.5034722222,83.9611111111,0.0208333333,0.5993055556
2014,2,22,24.7986458333,110.9930555556,93.809375,0.1895833333,0.2802083333
2014,2,23,24.0239236111,60.9409722222,94.7350694444,0.03125,0.4180555556
2014,2,24,25.9714236111,153.3784722222,85.1145833333,0,0.6715277778
2014,2,25,27.4654166667,181.9375,81.5381944444,0.0027777778,0.2170138889
2014,2,26,27.0902083333,171.0138888889,82.7930555556,0.1472222222,0.2586805556
2014,2,27,26.7479861111,191.8506944444,88.334375,0.0736111111,0.3149305556
2014,2,28,27.1560416667,179.8576388889,83.6517361111,0.0347222222,0.2527777778
2014,3,1,25.7324305556,104.3784722222,89.3163194444,0.0006944444,0.2440972222
2014,3,2,28.1979861111,216.0416666667,80.8892361111,0.0006944444,0.2680555556
2014,3,3,28.6582986111,190.9305555556,80.4607638889,0,0.6420138889
2014,3,4,28.9054513889,232.0763888889,77.5704861111,0.0895833333,0.6815972222
2014,3,5,26.9611805556,174.8090277778,86.3267361111,0.1333333333,0.3142361111
2014,3,6,28.6114930556,187.4270833333,77.4652777778,0,0.4222222222
2014,3,7,28.3077777778,179.9548611111,79.9756944444,0,0.7493055556
2014,3,8,28.8248611111,226.3090277778,78.1975694444,0,0.4989583333
2014,3,9,29.8286805556,239.3819444444,73.2788194444,0,0.8482638889
2014,3,10,28.7894444444,200.4930555556,76.8590277778,0.0027777778,0.8256944444
2014,3,11,27.9246180556,191.4340277778,78.6590277778,0,0.9354166667
2014,3,12,28.0380902778,230.4027777778,76.3489583333,0.0194444444,0.8180555556
2014,3,13,26.8122916667,204.7881944444,84.9680555556,0.1680555556,0.4493055556
2014,3,14,28.6892361111,212.1423611111,76.6440972222,0.0006944444,0.4354166667
2014,3,15,28.3899652778,217.4270833333,76.1572916667,0,0.7107638889
2014,3,16,28.03,248.8055555556,74.2770833333,0.0027777778,0.5329861111
2014,3,17,29.6634027778,228.7951388889,69.3295138889,0.0256944444,0.4232638889
2014,3,18,28.9059027778,213.3958333333,73.1614583333,0.0333333333,0.4604166667
2014,3,19,28.380625,201.4131944444,78.3673611111,0.0506944444,0.4263888889
2014,3,20,27.1915972222,161.3854166667,84.9520833333,0.0305555556,0.240625
2014,3,21,27.6826736111,224.84375,83.3663194444,0.0055555556,0.4961805556
2014,3,22,26.6598958333,151.0763888889,86.7954861111,0.1756944444,0.5708333333
2014,3,23,26.3874305556,160.0243055556,85.0472222222,0,0.2871527778
2014,3,24,26.4469097222,145.6111111111,87.5010416667,0.00625,0.2815972222
2014,3,25,27.1264930556,178.3263888889,84.4135416667,0,0.5038194444
2014,3,26,27.1378125,164.8611111111,83.1763888889,0,0.5854166667
2014,3,27,25.7355902778,113.0555555556,86.0763888889,0.01875,0.4642361111
2014,3,28,27.1514236111,186.7222222222,80.121875,0.0006944444,0.7864583333
2014,3,29,27.6894444444,164.2986111111,77.3684027778,0,1.0805555556
2014,3,30,25.7237152778,113.2916666667,89.1135416667,0.0604166667,0.6569444444
2014,3,31,27.5663541667,162.1805555556,81.4649305556,0.0027777778,0.3333333333
2014,4,1,26.526875,124.0451388889,88.5298611111,0.0319444444,0.2239583333
2014,4,2,27.4527083333,194.5347222222,87.2065972222,0.0451388889,0.2142361111
2014,4,3,27.6732638889,221.3715277778,85.0336805556,0.1222222222,0.4215277778
2014,4,4,28.8076388889,216.2569444444,75.7427083333,0,0.2732638889
2014,4,5,28.4467013889,152.7673611111,81.5104166667,0.03125,0.2076388889
2014,4,6,28.1387313433,184.4328358209,80.6589552239,0,0.1037313433
2014,4,30,25.6766666667,1,62.1888888889,0,0.2333333333
2014,5,1,27.9278819444,192.0173611111,65.1472222222,0,0.5552083333
2014,5,2,28.1564236111,178.2118055556,70.9256944444,0,0.3295138889
2014,5,3,28.8182291667,203.0381944444,66.7576388889,0,0.1204861111
2014,5,4,28.9367708333,193.4479166667,65.7100694444,0,0.1854166667
2014,5,5,29.4859375,179.7569444444,68.7149305556,0,0.0809027778
2014,5,6,26.0308680556,133.1979166667,81.1392361111,0.1652777778,0.4777777778
2014,5,7,25.2498263889,139.3472222222,85.7482638889,0,0.1506944444
2014,5,8,25.8963194444,119.7534722222,86.6336805556,0,0.1350694444
2014,5,9,26.2328125,158.4618055556,83.6638888889,0,0.4326388889
2014,5,10,26.9742708333,192.2291666667,75.3368055556,0,0.4357638889
2014,5,11,26.7335763889,175.8576388889,74.25,0,0.26875
2014,5,12,27.9643402778,174.8402777778,72.9,0,0.2055555556
2014,5,13,28.2459722222,159.6666666667,71.6378472222,0,0.7576388889
2014,5,14,26.5361458333,134.7256944444,84.6760416667,0.0097222222,0.3284722222
2014,5,15,27.93625,132.7326388889,80.0697916667,0,0.1010416667
2014,5,16,27.5078472222,148.6666666667,78.6996527778,0.00625,0.1767361111
2014,5,17,25.0988194444,111.3923611111,85.9913194444,0,0.2677083333
2014,5,18,26.7577777778,149.2951388889,82.5010416667,0,0.2684027778
2014,5,19,26.9196527778,135.5590277778,80.9996527778,0,0.1760416667
2014,5,20,27.9963541667,139.2048611111,77.4215277778,0,0.0649305556
2014,5,21,29.4265625,158.9548611111,69.6694444444,0,0.6541666667
2014,5,22,28.8330208333,141.6527777778,72.3777777778,0.0020833333,0.8170138889
2014,5,23,20.3012152778,54.0243055556,94.4479166667,0.1034722222,0.48125
2014,5,24,16.9165277778,66.2152777778,90.6291666667,0.0006944444,0.5263888889
2014,5,25,19.7270486111,110.2222222222,89.4802083333,0,0.2010416667
2014,5,26,20.2147222222,81.7256944444,89.6204861111,0,0.3854166667
2014,5,27,20.5882638889,182.5902777778,80.0128472222,0,0.3208333333
2014,5,28,21.5009375,180.2291666667,79.1940972222,0,0.1940972222
2014,5,29,24.6865625,177.8888888889,76.1951388889,0,0.034375
2014,5,30,27.2164930556,181.9965277778,66.0802083333,0,0.2090277778
2014,5,31,27.3886111111,180.4583333333,63.5555555556,0,0.2496527778
2014,6,1,25.0525,88.4166666667,85.7472222222,0.0423611111,0.19375
2014,6,2,22.1989930556,58.3784722222,93.7875,0.0069444444,0.046875
2014,6,3,24.7531944444,105.3159722222,87.0461805556,0,0.0118055556
2014,6,4,27.8514583333,164.0763888889,76.0208333333,0,0.3895833333
2014,6,5,29.4076388889,167.7638888889,67.2961805556,0,0.8225694444
2014,6,6,29.7854513889,174.5138888889,63.9975694444,0,0.8416666667
2014,6,7,29.4298958333,172.7222222222,62.3229166667,0,1.1270833333
2014,6,8,29.1577083333,168.7326388889,61.3427083333,0,0.3069444444
2014,6,9,27.4261805556,125.78125,78.5222222222,0,0.1524305556
2014,6,10,27.9126041667,166.5069444444,77.5996527778,0,0.2083333333
2014,6,11,28.5117361111,170.5277777778,65.796875,0,0.2791666667
2014,6,12,28.9133333333,164.9201388889,60.6513888889,0,0.4079861111
2014,6,13,28.6978819444,156.5694444444,62.2055555556,0,0.1416666667
2014,6,14,26.3204861111,170.2256944444,73.0475694444,0,0.5493055556
2014,6,15,22.4405208333,92.625,87.9934027778,0,0.3229166667
2014,6,16,23.8795138889,141.1875,84.3138888889,0,0.2451388889
2014,6,17,24.2518055556,113.2395833333,86.25625,0,0.0614583333
2014,6,18,26.3625,170.9375,77.725,0,0.1958333333
2014,6,19,24.9020138889,134.9652777778,80.1770833333,0,0.4392361111
2014,6,20,22.4653819444,101.3194444444,86.0815972222,0,0.1246527778
2014,6,21,24.9436111111,157.0520833333,79.9614583333,0,0.0152777778
2014,6,22,27.7792708333,151.2291666667,65.7732638889,0,0.1958333333
2014,6,23,28.0748958333,159.1423611111,59.5329861111,0,0.3138888889
2014,6,24,27.4139583333,172.2638888889,58.7388888889,0,0.1850694444
2014,6,25,26.7586805556,173.1076388889,62.6611111111,0,0.2038194444
2014,6,26,27.8113194444,166.1631944444,64.3267361111,0,0.1545138889
2014,6,27,27.4698263889,172.2118055556,66.5184027778,0,0.440625
2014,6,28,18.5059722222,80.4618055556,85.1135416667,0.0013888889,1.2510416667
2014,6,29,16.55375,46.7638888889,85.4642361111,0,0.571875
2014,6,30,20.3514583333,136.28125,78.2267361111,0,0.0409722222
2014,7,1,24.4410416667,175.5972222222,69.1121527778,0,0.0583333333
2014,7,2,25.9884375,175.0381944444,64.5805555556,0,0.19375
2014,7,3,27.1484722222,172.7986111111,60.7586805556,0,0.175
2014,7,4,27.5699305556,162.9409722222,56.6420138889,0,0.0760416667
2014,7,5,28.1784027778,177.9826388889,48.0847222222,0,0.3725694444
2014,7,6,28.1771180556,174.7604166667,53.2895833333,0,0.2149305556
2014,7,7,21.8535069444,62.5277777778,85.9451388889,0,0.3149305556
2014,7,8,20.9925,69.6354166667,87.4552083333,0,0.0916666667
2014,7,9,21.8325347222,122.5555555556,85.0291666667,0,0.1118055556
2014,7,10,21.3350347222,93.9201388889,87.9875,0,0.1538194444
2014,7,11,23.0698263889,135.3888888889,83.1152777778,0,0.0579861111
2014,7,12,25.7890277778,170.2534722222,74.4413194444,0,0.0055555556
2014,7,13,27.6433333333,173.7673611111,62.2097222222,0,0.0652777778
2014,7,14,27.2690625,179.8645833333,55.2253472222,0,0.05625
2014,7,15,27.4525,169.2395833333,55.884375,0,0.2322916667
2014,7,16,28.2441666667,173.7847222222,57.4913194444,0,0.1732638889
2014,7,17,28.5521180556,172.2534722222,55.3309027778,0,0.2447916667
2014,7,18,24.5488541667,115.5173611111,74.7576388889,0,0.4298611111
2014,7,19,21.7265277778,61.4722222222,85.8649305556,0,0.2572916667
2014,7,20,24.6686111111,167.3680555556,75.6388888889,0,0.0104166667
2014,7,21,27.4951388889,175.8472222222,62.1791666667,0,0.1631944444
2014,7,22,29.4840972222,167.9583333333,51.9729166667,0,0.4774305556
2014,7,23,28.1194444444,137.71875,63.9420138889,0.06875,1.0611111111
2014,7,24,18.1018402778,27.7465277778,94.9850694444,0.05,0.7770833333
2014,7,25,15.0855208333,33.7604166667,97.503125,0.0145833333,0.0538194444
2014,7,26,18.1718055556,94.6180555556,93.328125,0.0006944444,0.1534722222
2014,7,27,19.0496875,72.1875,94.7020833333,0.0006944444,0.1357638889
2014,7,28,22.3657638889,127.25,88.0527777778,0.0006944444,0.0690972222
2014,7,29,26.2960069444,188.7881944444,72.9923611111,0,0.0475694444
2014,7,30,27.7288888889,184.0208333333,66.3371527778,0,0.0444444444
2014,7,31,28.4413541667,186.6701388889,59.2864583333,0,0.0555555556
2014,8,1,28.5525347222,194.0972222222,52.6010416667,0,0.1017361111
2014,8,2,28.3022916667,189.6354166667,51.4972222222,0,0.0454861111
2014,8,3,28.3603472222,195.3194444444,49.1402777778,0,0.1826388889
2014,8,4,29.31875,193.6493055556,50.1552083333,0,0.0614583333
2014,8,5,27.9710069444,193.6701388889,58.2631944444,0,0.2225694444
2014,8,6,28.8948958333,190.9895833333,57.7739583333,0,0.0583333333
2014,8,7,29.2771875,178.4930555556,53.8145833333,0,0.0618055556
2014,8,8,24.7619444444,168.2881944444,75.3763888889,0,0.6767361111
2014,8,9,23.0865625,163.3333333333,73.6836805556,0,0.1204861111
2014,8,10,27.0946875,190.0659722222,60.8600694444,0,0.1302083333
2014,8,11,29.5052430556,182.3819444444,51.4118055556,0,0.1083333333
2014,8,12,29.7199652778,194.1215277778,51.3631944444,0,0.103125
2014,8,13,24.6345486111,148.4375,70.9399305556,0,1.4604166667
2014,8,14,20.5790277778,149.0868055556,75.1079861111,0,0.5885416667
2014,8,15,25.5513888889,195.3368055556,68.696875,0,0.109375
2014,8,16,28.4729513889,200.0729166667,57.0854166667,0,0.0600694444
2014,8,17,28.7000694444,201.5208333333,50.1211805556,0,0.15
2014,8,18,28.7568402778,197.0381944444,50.996875,0,0.1288194444
2014,8,19,28.9853472222,204.6284722222,52.5184027778,0,0.2236111111
2014,8,20,29.8298611111,203.4131944444,48.2743055556,0,0.0875
2014,8,21,30.5830902778,180.03125,45.4270833333,0,0.1958333333
2014,8,22,31.4072916667,189.1840277778,41.2409722222,0,0.1690972222
2014,8,23,30.8321180556,203.8541666667,40.2545138889,0,0.2274305556
2014,8,24,30.7252777778,203.9236111111,40.13125,0,0.2465277778
2014,8,25,31.2747916667,168.8090277778,42.5746527778,0,0.1628472222
2014,8,26,26.2165277778,188.6215277778,66.9961805556,0,1.3541666667
2014,8,27,23.3710069444,194.5659722222,56.4649305556,0,0.7798611111
2014,8,28,26.4272569444,189.9930555556,54.5520833333,0,0.1361111111
2014,8,29,29.4791666667,190.4201388889,54.2791666667,0,0.1111111111
2014,8,30,31.131875,177.9652777778,50.7725694444,0,0.0534722222
2014,8,31,30.6819791667,126.7916666667,54.9631944444,0,0.1722222222
2014,9,1,31.6210763889,192.2777777778,54.5006944444,0.0416666667,0.2548611111
2014,9,2,32.5352083333,202.8472222222,50.2590277778,0,0.7350694444
2014,9,3,31.6053819444,185.8506944444,53.153125,0,0.5267361111
2014,9,4,24.263125,29.6111111111,84.8045138889,0.0180555556,0.1788194444
2014,9,5,29.2245833333,212.3159722222,69.3517361111,0,0.0850694444
2014,9,6,30.6151041667,194.3368055556,60.3861111111,0,0.3114583333
2014,9,7,31.2674652778,215.4201388889,54.7173611111,0,0.5954861111
2014,9,8,31.4556597222,208.1284722222,53.1621527778,0,0.3430555556
2014,9,9,31.7199305556,232.7569444444,39.5020833333,0,0.3006944444
2014,9,10,30.4836986301,237.4726027397,35.9691780822,0,0.3890410959
